id,Spruce,Sliver Fir,Douglas Fir,Pine,Oak,Beech,Sycamore
334700.0,1,0,0,0,0,0,0
159069.0,1,0,0,1,0,0,0
93217.0,1,1,0,0,0,0,0
76505.0,1,0,0,0,0,0,0
205681.0,0,1,0,0,0,0,0
230996.0,0,0,0,0,0,1,0
304657.0,0,0,0,0,0,1,0
119071.0,0,0,0,1,0,0,0
292655.0,0,0,0,0,0,1,0
89537.0,0,0,1,0,0,0,0
64887.0,0,0,0,0,1,1,0
49462.0,0,0,0,1,0,0,0
301843.0,0,0,0,0,0,0,0
361995.0,1,0,0,0,0,1,0
210006.0,1,0,0,0,0,1,0
229680.0,0,0,0,0,1,0,0
262858.0,0,1,0,0,0,0,0
349283.0,1,0,0,0,0,0,0
105012.0,0,0,0,0,0,1,0
111592.0,1,0,0,0,0,0,0
41263.0,0,0,0,0,0,1,0
173342.0,1,0,0,0,0,0,0
269506.0,1,0,0,0,0,0,0
236197.0,1,0,0,0,0,0,0
294806.0,1,0,0,0,0,1,0
322619.0,0,0,0,0,0,1,0
39833.0,0,1,0,0,0,0,0
355540.0,0,1,0,0,0,0,0
215845.0,1,1,0,0,0,0,0
121633.0,1,0,0,0,0,0,0
337615.0,0,1,0,0,0,0,0
47633.0,0,1,0,0,0,0,0
314077.0,1,0,0,0,0,0,0
168798.0,0,0,0,0,0,1,0
406133.0,1,0,1,0,0,0,0
130555.0,0,0,1,0,0,0,0
64971.0,1,0,0,0,0,0,0
268317.0,1,0,0,0,0,0,0
299825.0,0,0,0,0,0,0,0
126323.0,0,0,0,0,0,1,0
286148.0,0,0,1,0,0,0,0
240565.0,1,1,0,0,0,0,0
374081.0,1,0,0,0,0,0,0
372657.0,1,0,0,0,0,0,0
121172.0,0,0,0,0,0,1,0
333919.0,1,1,0,0,0,0,0
311694.0,1,0,0,0,0,0,0
379860.0,0,1,0,0,0,0,0
318460.0,0,0,0,0,0,1,0
169486.0,1,1,0,0,0,0,0
269722.0,1,1,0,0,0,0,0
39378.0,0,1,0,0,0,0,0
243420.0,0,1,0,0,0,1,0
399080.0,0,1,0,0,0,0,0
105479.0,0,0,0,0,0,1,0
93724.0,0,0,1,0,0,0,0
132411.0,1,0,0,0,0,0,0
286077.0,0,0,1,0,0,0,0
30962.0,1,0,1,0,0,0,0
262509.0,0,0,1,0,0,1,0
78943.0,0,0,0,1,0,0,0
74481.0,0,0,0,0,0,0,0
181460.0,1,0,1,0,0,0,0
28481.0,1,0,0,0,0,0,0
20064.0,0,0,1,0,0,0,0
406251.0,1,1,0,0,0,0,0
262790.0,1,1,0,0,0,0,0
218529.0,0,0,0,1,0,0,0
233940.0,1,0,0,0,0,1,0
143492.0,1,0,0,0,0,0,0
365542.0,1,0,0,0,0,0,0
178691.0,1,0,0,0,0,0,0
236459.0,0,0,0,0,0,0,1
68991.0,1,0,0,0,0,0,0
192901.0,1,0,0,1,0,0,0
196121.0,0,1,0,0,0,1,0
342984.0,1,0,0,0,0,0,0
275420.0,1,0,0,0,0,0,0
203223.0,1,0,0,0,0,1,0
34521.0,1,0,0,0,0,0,0
372918.0,1,0,0,0,0,0,0
98049.0,1,0,0,0,0,0,0
367749.0,1,1,0,0,0,0,0
122682.0,1,1,0,0,0,0,0
404765.0,0,0,1,0,0,0,0
227736.0,0,0,0,0,1,0,0
46879.0,0,0,0,1,0,0,0
216799.0,0,0,0,1,0,0,0
383226.0,1,0,0,0,0,0,0
11925.0,1,0,0,0,0,0,0
263999.0,1,0,0,1,0,0,0
323230.0,1,0,0,0,0,0,0
405204.0,0,0,0,0,0,1,0
216527.0,1,0,0,0,0,0,0
172517.0,1,0,0,0,0,0,0
293045.0,1,1,0,0,0,0,0
245607.0,1,0,0,0,0,1,0
396719.0,0,0,1,0,0,0,0
273899.0,1,0,0,0,0,0,0
183860.0,1,0,0,1,0,0,0
220848.0,1,1,0,0,0,0,0
411657.0,1,0,0,0,0,0,0
247338.0,1,1,0,0,0,0,0
127534.0,1,0,0,0,0,0,0
21440.0,0,0,0,0,0,0,1
140022.0,1,0,0,0,0,0,0
409357.0,1,0,0,0,0,1,0
216908.0,0,0,0,0,0,0,1
303205.0,1,1,0,0,0,0,0
114350.0,1,0,0,0,0,0,0
225107.0,1,0,0,0,0,0,0
125746.0,0,0,0,1,0,0,0
405703.0,0,0,0,0,1,0,0
292383.0,0,0,0,0,0,1,0
153952.0,1,0,0,0,0,0,0
65839.0,0,0,1,0,0,0,0
3254.0,1,0,1,0,0,0,0
311607.0,1,0,0,0,0,1,0
392398.0,0,0,0,1,0,0,0
378084.0,1,0,0,1,0,0,0
90308.0,1,0,0,0,0,0,0
38063.0,0,0,0,0,1,0,0
219239.0,1,0,0,0,0,1,0
205414.0,0,0,0,0,0,1,0
414358.0,1,1,0,0,0,1,0
319298.0,0,1,0,0,0,1,0
333939.0,1,0,0,0,0,0,0
412226.0,1,0,0,0,0,0,0
145446.0,0,0,0,0,0,1,0
110065.0,0,0,0,0,0,1,0
216976.0,1,0,0,0,0,0,0
275214.0,0,0,0,0,0,1,0
249095.0,0,0,0,0,0,1,0
6283.0,0,0,0,0,0,1,0
121094.0,0,0,0,0,0,1,0
326410.0,0,0,0,0,0,1,0
25863.0,1,0,0,0,0,0,0
16644.0,0,0,0,1,1,0,0
285466.0,1,0,0,0,0,0,0
364477.0,0,1,0,0,0,0,0
11903.0,0,0,1,0,0,0,0
383144.0,1,0,0,0,0,0,0
379235.0,1,0,0,0,0,1,0
130821.0,0,0,0,0,0,1,0
331127.0,1,0,0,0,0,0,0
29239.0,1,1,0,0,0,0,0
168460.0,0,0,0,0,0,1,0
220171.0,0,1,0,0,0,0,0
74476.0,0,0,0,0,0,0,0
171141.0,0,1,0,0,0,0,0
222644.0,1,0,1,0,0,0,0
93960.0,0,0,0,0,0,1,0
367596.0,1,1,0,0,0,0,0
52553.0,0,0,0,1,0,0,0
234080.0,0,0,0,0,0,1,0
253499.0,1,0,0,0,0,0,0
241739.0,1,0,0,0,0,1,0
284152.0,0,0,0,0,1,0,0
224227.0,0,1,0,0,0,0,0
135249.0,1,0,0,0,0,0,0
129941.0,1,0,0,0,0,0,0
268202.0,0,0,0,0,0,1,0
119881.0,0,0,1,1,0,0,0
408837.0,1,0,0,0,0,0,0
17266.0,0,1,1,0,0,0,0
258505.0,0,0,0,0,0,1,0
317278.0,1,0,0,0,0,0,0
315441.0,1,1,0,0,0,0,0
163152.0,0,0,0,0,0,1,0
101636.0,0,0,0,0,1,1,0
392738.0,0,0,0,0,0,1,0
227197.0,1,0,0,0,0,0,0
132120.0,0,1,0,0,0,0,0
9866.0,0,0,0,0,0,1,0
125733.0,1,0,0,0,0,0,0
103329.0,0,1,1,0,0,0,0
313837.0,1,0,0,0,0,0,0
32339.0,1,0,0,0,0,0,0
346820.0,0,0,0,0,0,1,0
180025.0,0,1,0,0,0,0,0
299091.0,0,0,0,1,0,0,0
313511.0,1,0,0,0,0,0,0
159866.0,1,1,0,0,0,0,0
302756.0,1,0,0,0,0,0,0
33257.0,0,1,0,0,0,1,0
77415.0,1,0,0,0,0,0,0
40766.0,1,0,0,1,0,0,0
205925.0,0,1,0,0,0,1,0
170949.0,1,0,0,0,0,0,0
165165.0,1,0,0,0,0,1,0
103190.0,0,0,1,0,0,1,0
204234.0,1,1,0,0,0,0,0
94394.0,0,0,0,0,0,1,0
162866.0,0,1,0,0,0,0,0
385200.0,1,0,0,0,0,0,0
141955.0,1,0,0,0,0,0,0
29297.0,0,1,0,0,0,0,0
50542.0,1,1,0,0,0,0,0
310777.0,1,1,0,0,0,0,0
397243.0,0,0,0,0,0,1,0
282250.0,0,0,0,0,0,1,0
44554.0,1,0,0,0,0,0,0
210268.0,0,0,0,0,0,1,1
123931.0,1,0,0,0,0,1,0
151517.0,0,0,0,0,0,1,0
363257.0,0,0,0,0,0,1,0
384111.0,0,0,0,0,0,1,0
306150.0,0,1,0,0,0,0,0
221089.0,0,0,0,1,0,0,0
379424.0,1,0,0,0,0,0,0
275079.0,1,0,0,0,0,1,0
362402.0,1,0,0,0,0,0,0
285193.0,1,0,0,0,0,0,0
404301.0,1,0,0,0,0,0,0
348137.0,0,0,0,0,0,1,0
299213.0,0,1,0,0,0,0,0
335430.0,1,0,0,0,0,0,0
274022.0,1,0,0,0,0,1,0
67046.0,1,0,0,0,0,1,0
33409.0,0,0,1,0,0,0,0
125663.0,1,0,0,0,0,0,0
357335.0,1,1,0,0,0,0,0
216254.0,0,0,1,0,0,0,0
62611.0,1,0,0,0,0,0,0
118947.0,1,0,0,0,0,0,0
141956.0,1,0,0,0,0,1,0
195194.0,0,0,1,0,0,0,0
215900.0,0,0,0,1,0,0,0
290226.0,0,0,0,0,0,0,1
330915.0,1,0,0,0,0,0,0
170575.0,0,0,0,0,1,0,0
200086.0,0,0,0,0,0,1,0
310396.0,0,1,0,0,0,0,0
132877.0,0,0,1,0,0,1,0
65090.0,1,1,0,0,0,0,0
10727.0,1,0,0,0,0,1,0
53490.0,0,0,0,0,1,0,0
163869.0,1,0,0,0,0,0,0
217507.0,0,1,0,0,0,0,0
150350.0,1,0,0,0,0,0,0
352523.0,1,0,0,0,0,0,0
194799.0,0,0,1,0,0,0,0
408707.0,1,0,0,0,0,0,0
314439.0,1,0,0,0,0,1,0
66534.0,0,0,1,0,0,0,0
88061.0,1,0,0,0,0,0,0
50658.0,1,0,0,0,0,0,0
76166.0,0,0,0,1,0,0,0
151540.0,0,1,0,0,0,1,0
78138.0,0,0,0,1,0,0,0
140310.0,1,1,0,0,0,0,0
17366.0,1,0,0,0,0,0,0
242386.0,1,0,0,0,0,0,0
281240.0,1,0,0,0,0,0,0
180711.0,0,0,0,0,0,1,0
269446.0,0,1,0,0,0,1,0
382963.0,1,0,0,0,0,0,0
122972.0,1,0,0,0,0,1,0
81904.0,1,0,0,0,0,0,0
99263.0,0,1,0,0,0,1,0
101477.0,0,0,0,0,1,0,0
50467.0,1,0,0,0,0,0,0
107535.0,0,0,0,0,0,1,0
165520.0,1,0,0,0,0,0,0
282632.0,0,1,0,0,0,1,0
216645.0,0,1,0,1,0,0,0
221004.0,1,1,0,1,0,0,0
299016.0,1,0,0,0,0,1,0
213693.0,1,0,0,0,0,0,0
83233.0,1,0,1,0,0,0,0
357754.0,1,0,0,0,0,0,0
210601.0,0,0,0,0,0,1,0
126481.0,1,0,0,1,0,0,0
314206.0,1,0,0,0,0,1,0
379217.0,0,0,0,0,0,1,0
101521.0,0,0,0,0,0,0,1
142185.0,1,0,0,0,0,0,0
279351.0,0,1,0,0,0,0,0
229844.0,1,1,0,0,0,0,0
208518.0,1,0,0,0,0,0,0
359494.0,0,1,0,0,0,0,0
113394.0,1,1,0,0,0,0,0
227171.0,1,0,0,0,0,0,0
310669.0,0,0,1,0,0,0,0
395140.0,1,0,1,0,0,0,0
237354.0,0,0,0,0,1,0,0
290690.0,0,0,1,0,0,0,0
105816.0,1,0,0,0,0,0,0
415763.0,1,0,0,0,0,0,0
112291.0,1,0,1,0,0,0,0
361554.0,0,0,0,0,1,1,0
247350.0,0,1,0,0,0,1,0
398078.0,1,0,0,0,0,0,0
37356.0,0,0,0,0,1,0,0
412739.0,0,0,0,0,0,1,0
403504.0,0,0,0,0,0,0,0
238855.0,1,0,0,0,0,0,0
89943.0,1,1,0,0,0,0,0
353149.0,1,0,0,0,0,1,0
227889.0,0,0,1,0,0,0,0
65470.0,1,0,0,0,0,0,0
230662.0,1,0,0,0,0,0,0
335662.0,1,0,0,0,0,0,0
86887.0,0,0,0,0,0,0,1
399922.0,1,0,0,0,0,1,0
380835.0,1,0,0,0,0,0,0
395074.0,1,0,0,0,0,0,0
319441.0,0,0,0,0,0,1,0
348776.0,1,0,0,0,0,0,0
198170.0,0,0,0,1,0,0,0
236218.0,0,1,0,0,0,0,0
30216.0,0,0,0,0,1,0,0
112663.0,1,0,0,0,0,0,0
52362.0,1,0,0,0,0,0,0
291959.0,0,1,0,0,0,0,0
215668.0,1,1,0,0,0,0,0
109666.0,0,1,1,0,0,0,0
145922.0,1,0,0,0,0,0,0
154375.0,1,1,0,0,0,1,0
173902.0,1,1,0,0,0,1,0
28181.0,1,0,0,1,0,0,0
91294.0,1,0,1,0,0,0,0
244291.0,1,0,0,0,0,1,0
274549.0,1,0,0,0,0,0,0
306565.0,0,0,1,0,0,0,0
235197.0,0,0,0,0,1,1,0
233973.0,0,0,0,1,1,0,0
142990.0,1,0,0,0,0,1,0
233066.0,1,0,0,0,0,0,0
172752.0,1,0,0,0,0,0,0
107917.0,0,0,0,0,0,1,0
154826.0,1,0,0,0,0,0,0
203552.0,0,0,0,0,0,1,0
36522.0,0,0,0,0,0,1,0
37428.0,0,0,0,0,0,1,0
329532.0,1,0,0,0,0,0,0
237371.0,0,0,1,0,0,1,0
184430.0,0,1,0,0,0,0,0
84596.0,1,0,0,0,0,0,0
118732.0,0,1,0,0,0,0,0
334109.0,1,1,0,0,0,0,0
322827.0,1,0,0,0,0,0,0
136053.0,1,0,0,0,0,0,0
214088.0,1,0,0,0,0,0,0
165232.0,0,1,0,0,0,0,0
403971.0,1,0,0,0,0,0,0
285526.0,1,0,0,0,0,0,0
355030.0,1,1,0,0,0,0,0
305279.0,0,0,0,0,1,0,0
216338.0,0,0,0,1,0,0,0
282950.0,0,0,0,0,0,1,0
387992.0,0,0,0,0,0,1,0
225006.0,1,0,0,0,0,0,0
342686.0,0,0,0,0,0,1,0
222237.0,0,0,0,0,1,1,0
253490.0,0,0,1,0,0,0,0
356573.0,0,0,0,0,0,0,0
322111.0,1,0,0,0,0,0,0
274308.0,1,0,0,0,0,0,0
358127.0,0,0,0,0,0,1,0
58674.0,1,0,0,0,0,1,0
235628.0,0,0,1,0,0,0,0
165530.0,1,0,0,0,0,0,0
56226.0,1,1,0,0,0,0,0
31055.0,1,0,0,0,0,0,0
306424.0,1,0,1,0,0,0,0
138582.0,1,0,0,0,0,0,0
30274.0,1,0,0,0,0,0,0
289865.0,0,0,1,0,0,1,0
398981.0,0,1,0,0,0,0,0
11677.0,1,1,0,0,0,0,0
268447.0,0,0,0,0,1,1,0
101417.0,1,0,0,0,0,0,0
376640.0,1,1,0,0,0,0,0
205299.0,1,0,0,0,0,0,0
59430.0,1,0,0,0,0,0,0
354125.0,1,0,0,0,0,0,0
165369.0,1,1,0,0,0,0,0
334383.0,1,0,0,0,0,0,0
74036.0,1,0,0,1,0,0,0
412445.0,1,0,0,0,0,0,0
30435.0,0,1,0,0,0,0,0
399077.0,0,1,0,0,0,0,0
90141.0,0,0,0,0,1,0,0
105490.0,1,0,0,0,0,0,0
234444.0,0,0,0,0,0,1,0
50831.0,0,0,0,0,1,0,0
373529.0,0,1,0,1,0,0,0
169561.0,1,1,0,0,0,0,0
304436.0,1,0,0,0,0,0,0
250579.0,0,0,0,0,0,1,0
314054.0,1,0,0,0,0,0,0
181194.0,0,0,0,0,0,1,0
7716.0,1,0,0,1,0,1,0
398357.0,0,0,0,0,0,1,0
232587.0,1,0,0,0,0,0,0
212079.0,0,0,0,0,0,1,0
112449.0,0,0,1,0,0,0,0
355389.0,0,0,0,0,0,1,0
150016.0,0,0,1,0,0,0,0
893.0,0,1,0,0,0,0,0
207089.0,1,0,0,1,0,0,0
145843.0,0,0,0,0,0,1,0
332457.0,1,1,0,0,0,0,0
25842.0,0,1,0,0,0,0,0
407323.0,1,1,0,0,0,0,0
284719.0,1,0,0,0,0,0,0
229411.0,0,0,0,1,0,1,0
391234.0,1,0,0,0,0,0,0
8409.0,0,0,0,0,0,1,0
340172.0,1,0,0,0,0,0,0
49003.0,1,0,0,0,0,0,0
237958.0,0,1,0,0,0,0,0
416092.0,0,0,0,0,0,1,0
70872.0,0,1,0,0,0,0,0
394335.0,1,0,0,0,0,0,0
228319.0,0,0,0,0,0,1,0
307882.0,1,0,0,0,0,0,0
407696.0,0,0,0,0,0,1,0
282421.0,0,0,0,0,0,1,0
117994.0,1,0,0,0,0,0,0
323997.0,1,0,0,0,0,0,0
352254.0,1,0,0,0,0,0,0
154232.0,1,0,0,0,0,1,0
353682.0,1,0,0,0,0,0,0
287850.0,1,0,0,0,0,0,0
138517.0,1,0,0,0,0,0,0
117724.0,1,0,0,0,0,0,0
77752.0,0,0,0,1,0,0,0
338139.0,0,0,0,0,0,1,1
126717.0,0,0,0,0,0,1,0
246638.0,0,0,0,0,0,1,0
145197.0,0,0,0,0,0,1,0
173617.0,0,0,0,0,0,0,1
278146.0,0,0,0,0,0,1,0
318414.0,1,0,0,0,0,0,0
261862.0,1,0,0,0,0,0,0
6061.0,1,0,0,0,0,0,0
405448.0,0,0,0,1,0,0,0
23471.0,0,1,0,0,0,0,0
161634.0,1,0,0,0,0,0,0
84755.0,1,0,0,0,0,0,0
312178.0,0,0,1,0,0,0,0
65095.0,0,0,1,0,0,0,0
378161.0,1,0,0,0,0,0,0
94699.0,1,0,0,0,0,0,0
403800.0,0,0,0,0,0,1,0
3693.0,1,0,0,0,0,0,0
285634.0,1,0,0,0,0,1,0
77921.0,0,0,1,0,0,1,0
234098.0,0,1,0,0,0,0,0
166917.0,0,0,1,0,0,0,0
156915.0,0,0,0,0,0,1,0
396865.0,0,0,0,1,0,0,0
281837.0,0,0,0,0,0,1,0
112746.0,1,0,0,0,0,0,0
415000.0,1,0,0,0,0,0,0
355331.0,0,1,0,0,0,0,0
162412.0,1,0,0,0,0,0,0
357514.0,1,0,0,0,0,0,0
369523.0,0,0,0,0,0,1,0
245674.0,1,0,1,0,0,1,0
403490.0,0,1,0,0,0,0,0
57149.0,0,1,0,0,0,1,0
248211.0,1,0,0,0,0,0,0
117594.0,1,0,0,0,0,0,0
37594.0,0,0,0,0,0,1,0
388716.0,1,1,0,0,0,0,0
385961.0,1,0,0,0,0,0,0
14002.0,1,0,0,0,0,0,0
21894.0,0,0,0,0,1,1,0
171679.0,1,0,0,0,0,0,0
76578.0,0,0,0,0,0,1,0
47224.0,0,0,0,0,0,1,0
47626.0,0,0,1,0,0,0,0
281602.0,1,0,0,0,0,1,0
331769.0,1,0,0,0,0,0,0
408724.0,1,0,0,0,0,0,0
199288.0,1,0,0,0,0,0,0
195601.0,0,1,0,0,0,1,0
200799.0,0,0,0,0,0,1,0
164224.0,1,1,0,0,0,0,0
378984.0,0,0,0,0,0,1,0
275994.0,1,0,0,0,0,0,0
112327.0,0,0,1,0,0,0,0
283275.0,0,0,1,0,0,0,0
269735.0,1,0,0,0,0,0,0
256941.0,0,0,0,0,0,1,0
163140.0,0,1,0,0,0,1,0
71973.0,0,0,1,0,1,0,0
327309.0,0,0,0,0,0,1,0
196438.0,1,1,0,0,0,0,0
32975.0,0,0,1,0,0,1,0
337969.0,0,0,0,1,0,1,0
223456.0,0,1,0,0,0,0,0
357576.0,1,1,0,0,0,0,0
117617.0,1,0,0,0,0,0,0
180994.0,0,0,0,0,0,1,0
393141.0,1,0,0,0,0,0,0
249488.0,1,0,0,0,0,1,0
109504.0,0,0,0,0,0,1,0
77710.0,1,0,1,0,0,0,0
123810.0,1,0,0,0,0,0,0
321799.0,1,0,0,0,0,0,0
181024.0,1,0,0,0,0,0,0
70842.0,0,0,0,0,1,0,0
402693.0,0,0,0,0,0,1,0
398482.0,1,0,0,0,0,0,0
225647.0,0,0,0,0,1,1,0
253515.0,0,0,0,0,0,1,0
378130.0,1,0,0,0,0,0,0
27989.0,0,1,0,0,0,0,0
121617.0,1,0,0,0,0,0,0
406786.0,1,0,0,0,0,0,0
357314.0,1,0,0,1,0,0,0
82388.0,0,0,0,0,0,0,1
254733.0,0,0,0,0,0,1,0
310743.0,1,0,0,0,0,0,0
365226.0,1,0,0,0,0,0,0
261629.0,1,0,0,0,0,0,0
6190.0,1,0,0,0,0,0,0
396762.0,1,0,0,0,0,0,0
266995.0,1,0,0,0,0,0,0
42219.0,0,0,1,0,0,0,0
57236.0,0,0,0,1,0,0,0
263507.0,0,1,0,0,0,1,0
150880.0,0,0,0,0,0,1,0
18190.0,1,0,0,0,0,0,0
53541.0,1,0,0,0,0,0,0
222942.0,0,1,0,0,0,0,0
229812.0,1,1,0,0,0,0,0
149002.0,1,0,0,0,0,0,0
93553.0,0,0,0,0,0,1,0
114308.0,1,1,0,0,0,0,0
208346.0,1,1,0,0,0,0,0
62187.0,0,0,0,0,0,1,1
271368.0,1,1,0,0,0,1,0
406531.0,0,1,0,0,0,0,0
76469.0,0,0,0,1,0,0,0
161580.0,1,0,0,0,0,0,0
133725.0,1,1,0,0,0,0,0
189050.0,1,0,0,0,0,0,1
242674.0,0,0,0,0,0,1,0
392182.0,1,0,0,0,0,0,0
355863.0,1,0,0,0,0,0,0
405044.0,0,0,0,0,0,1,0
261712.0,0,0,0,0,0,1,0
171557.0,1,0,0,0,0,1,0
121669.0,1,1,0,0,0,0,0
113093.0,1,0,0,0,0,0,0
231686.0,1,0,0,0,0,0,0
135426.0,0,0,0,0,1,0,0
88748.0,1,0,0,0,0,0,0
145305.0,1,0,0,0,0,0,0
379583.0,1,0,0,1,0,0,0
305140.0,1,0,0,0,0,0,0
45706.0,0,1,0,0,0,0,0
222654.0,0,0,0,0,0,1,0
387482.0,1,0,0,0,0,0,0
228232.0,1,0,0,0,0,0,0
117141.0,1,0,0,0,0,0,0
14621.0,1,0,0,0,0,0,0
15034.0,0,1,0,0,0,0,0
300537.0,0,0,0,0,0,1,0
15857.0,1,0,0,0,0,0,0
114866.0,1,0,0,0,0,0,0
337813.0,1,0,0,0,0,0,0
161384.0,1,1,0,0,0,0,0
407935.0,1,0,0,0,0,0,0
342846.0,1,0,0,0,0,0,0
357528.0,1,0,0,0,0,0,0
196080.0,1,0,0,0,0,0,0
138218.0,1,0,0,0,0,0,0
208645.0,1,0,0,0,0,0,0
281807.0,1,0,0,0,0,0,0
306496.0,0,0,0,1,0,0,0
28983.0,1,0,0,0,0,0,0
130236.0,1,0,0,0,0,0,0
310416.0,1,0,0,0,0,1,0
149763.0,1,0,0,0,0,0,0
299418.0,0,0,0,1,0,0,0
146413.0,0,0,0,0,0,1,0
263850.0,0,0,0,0,0,1,0
417574.0,0,1,0,0,0,0,0
57134.0,0,1,0,0,0,1,0
316321.0,1,0,0,0,0,0,0
220109.0,1,1,0,0,0,0,0
160480.0,0,0,0,1,0,0,0
99621.0,1,0,1,0,0,0,0
118565.0,1,0,0,0,0,0,0
123992.0,1,0,0,0,0,0,0
268720.0,1,0,0,0,0,1,0
62462.0,1,1,0,0,0,0,0
167998.0,1,0,0,0,0,0,0
163997.0,1,0,0,0,0,0,0
403992.0,0,1,0,0,0,0,0
129223.0,1,1,0,0,0,0,0
416301.0,0,0,1,0,0,0,0
21581.0,1,1,0,0,0,0,0
91060.0,1,1,0,0,0,0,0
374637.0,0,0,0,1,0,0,0
196758.0,0,0,0,0,0,1,0
53586.0,0,0,0,0,0,1,0
144902.0,1,0,0,0,0,0,0
330654.0,0,0,0,0,0,0,0
79246.0,0,0,0,1,0,0,1
77198.0,1,0,1,0,0,0,0
30948.0,0,0,0,0,1,1,0
283867.0,0,0,0,0,0,1,0
354276.0,1,0,0,0,0,0,0
417373.0,1,0,0,0,0,0,0
214885.0,0,1,0,0,0,0,0
313224.0,0,0,0,0,1,1,0
94111.0,0,0,0,0,1,0,0
336701.0,1,1,0,0,0,0,0
134784.0,1,0,1,0,0,0,0
173638.0,1,0,0,0,0,0,0
132111.0,1,1,0,0,0,0,0
299032.0,0,0,0,0,1,1,0
187174.0,1,0,0,0,0,0,0
201997.0,0,0,0,0,1,0,0
363231.0,1,1,0,0,0,0,0
333908.0,0,1,0,0,0,0,0
245014.0,1,0,1,0,0,0,0
28387.0,0,0,0,1,1,0,0
7805.0,1,0,0,0,0,0,0
247950.0,0,0,0,0,0,1,0
31106.0,1,1,0,0,0,0,0
324117.0,0,1,0,0,0,1,0
232833.0,0,1,0,0,0,0,0
355943.0,1,1,0,0,0,1,0
326132.0,1,0,0,0,0,0,0
417657.0,1,0,0,0,0,0,0
175675.0,0,0,0,0,0,1,0
173171.0,1,0,0,0,0,0,0
231328.0,1,0,0,0,0,0,0
224369.0,1,1,0,0,0,0,0
265576.0,0,0,1,0,0,0,0
256175.0,1,0,0,0,0,0,0
53226.0,1,0,0,0,0,0,0
338328.0,1,1,0,0,0,0,0
183856.0,0,0,1,0,0,0,0
2214.0,1,0,0,0,0,0,0
397559.0,1,0,0,0,0,0,0
369748.0,1,0,0,0,0,1,0
409125.0,1,0,0,0,0,0,0
141136.0,1,1,0,0,0,0,0
43418.0,1,0,0,0,0,0,0
368172.0,0,1,0,0,0,0,0
59180.0,0,0,1,0,0,1,0
39936.0,0,0,0,0,0,1,1
241181.0,1,1,0,0,0,0,0
42202.0,1,0,0,0,0,0,0
141893.0,0,0,0,0,0,1,1
349472.0,0,0,0,0,0,1,0
364364.0,0,0,0,0,0,1,0
323745.0,1,0,0,0,0,1,0
217538.0,1,0,0,0,0,0,0
2308.0,0,0,0,0,0,0,1
368541.0,1,0,0,0,0,0,0
400469.0,1,0,0,0,0,0,0
48452.0,0,0,1,0,0,0,0
217681.0,1,0,0,0,0,0,0
228996.0,1,0,0,0,0,0,0
58744.0,0,1,0,0,0,0,0
85049.0,0,0,0,0,1,1,0
228619.0,1,0,0,0,0,0,0
326271.0,1,0,0,0,0,0,0
300690.0,1,0,0,0,0,0,0
286413.0,1,1,0,0,0,0,0
11043.0,0,0,0,0,0,1,0
84855.0,0,0,0,0,1,0,0
196250.0,1,0,0,0,0,0,0
388645.0,1,0,0,0,0,0,0
225534.0,0,0,0,0,0,1,1
355884.0,1,0,0,1,0,0,0
238873.0,0,0,0,1,0,0,0
283000.0,1,0,0,0,0,0,0
179238.0,1,0,0,0,0,0,0
100225.0,1,0,0,0,0,0,0
130606.0,1,0,0,0,0,0,0
358948.0,1,0,0,0,0,0,0
317681.0,1,0,0,0,0,0,0
324219.0,1,0,0,0,0,0,0
333530.0,1,1,0,1,0,0,0
266253.0,1,0,1,0,0,0,0
76301.0,1,0,0,0,0,0,0
307671.0,1,0,0,0,0,0,0
224888.0,1,0,0,0,0,0,0
209820.0,0,0,0,0,0,1,0
212821.0,1,0,0,1,0,0,0
347956.0,1,0,0,0,0,1,0
344652.0,1,0,0,0,0,0,0
261053.0,0,0,0,0,0,1,0
196281.0,1,0,0,1,0,0,0
310969.0,1,0,0,0,0,0,0
34309.0,0,0,1,0,0,0,0
209997.0,1,0,0,0,0,0,0
369213.0,0,0,0,0,0,1,0
47429.0,1,1,0,0,0,0,0
167849.0,1,0,0,0,0,0,0
66642.0,1,0,0,0,0,0,0
181850.0,1,0,0,0,0,1,0
373077.0,0,1,0,0,0,0,0
376380.0,0,0,0,0,0,0,1
218423.0,0,1,0,0,0,1,0
111785.0,0,1,0,0,0,1,0
223493.0,1,1,0,0,0,1,0
957.0,0,0,0,0,0,1,0
88538.0,0,0,0,0,0,1,0
219474.0,1,1,0,0,0,0,0
368567.0,1,0,0,1,0,0,0
115587.0,0,0,0,0,0,1,0
276804.0,1,0,0,0,0,1,0
158759.0,1,0,0,0,0,0,0
337143.0,1,0,0,0,0,1,0
44682.0,0,0,0,0,1,0,0
323064.0,0,0,0,0,0,1,0
370191.0,0,0,0,0,0,1,0
179654.0,1,0,0,0,0,0,0
93800.0,1,1,0,0,0,0,0
326624.0,0,1,0,0,0,1,0
277354.0,1,0,0,0,0,0,0
357392.0,1,0,0,0,0,0,0
164113.0,1,0,0,0,0,0,0
214963.0,0,0,0,0,0,0,1
348765.0,1,0,0,1,0,0,0
281330.0,0,0,1,0,0,1,0
262546.0,0,0,0,1,1,0,0
204070.0,1,1,0,0,0,0,0
170268.0,1,1,0,0,0,0,0
235261.0,0,0,0,0,0,0,1
377258.0,0,0,0,0,0,1,0
176807.0,1,0,0,0,0,0,0
